state,county,tract,NAME,GEO_ID,DP04_0089E,DP04_0134E,DP03_0005PE
32,003,001003,"Census Tract 10.03, Clark County, Nevada",1400000US32003001003,249300,1222,2.3
32,003,001004,"Census Tract 10.04, Clark County, Nevada",1400000US32003001004,234000,1098,4.7
32,003,001005,"Census Tract 10.05, Clark County, Nevada",1400000US32003001005,682100,-666666666,6.9
32,003,001006,"Census Tract 10.06, Clark County, Nevada",1400000US32003001006,409200,894,5.3
32,003,001100,"Census Tract 11, Clark County, Nevada",1400000US32003001100,340200,665,5.3
32,003,001200,"Census Tract 12, Clark County, Nevada",1400000US32003001200,226500,901,7.5
32,003,001300,"Census Tract 13, Clark County, Nevada",1400000US32003001300,257300,1014,7.4
32,003,001401,"Census Tract 14.01, Clark County, Nevada",1400000US32003001401,214100,704,5.9
32,003,001402,"Census Tract 14.02, Clark County, Nevada",1400000US32003001402,193500,1214,2.6
32,003,001501,"Census Tract 15.01, Clark County, Nevada",1400000US32003001501,9999,760,5.2
32,003,001502,"Census Tract 15.02, Clark County, Nevada",1400000US32003001502,18200,830,4.9
32,003,001607,"Census Tract 16.07, Clark County, Nevada",1400000US32003001607,81200,904,9.3
32,003,001608,"Census Tract 16.08, Clark County, Nevada",1400000US32003001608,-666666666,953,8.6
32,003,001609,"Census Tract 16.09, Clark County, Nevada",1400000US32003001609,228800,1447,8.3
32,003,001610,"Census Tract 16.10, Clark County, Nevada",1400000US32003001610,221900,1456,3.3
32,003,001611,"Census Tract 16.11, Clark County, Nevada",1400000US32003001611,214500,888,3.7
32,003,001613,"Census Tract 16.13, Clark County, Nevada",1400000US32003001613,172600,960,4.5
32,003,001614,"Census Tract 16.14, Clark County, Nevada",1400000US32003001614,9999,905,18.1
32,003,001615,"Census Tract 16.15, Clark County, Nevada",1400000US32003001615,93300,907,3.5
32,003,001706,"Census Tract 17.06, Clark County, Nevada",1400000US32003001706,226700,1122,2.1
32,003,001707,"Census Tract 17.07, Clark County, Nevada",1400000US32003001707,188000,1081,6.8
32,003,001708,"Census Tract 17.08, Clark County, Nevada",1400000US32003001708,207400,969,4.8
32,003,001709,"Census Tract 17.09, Clark County, Nevada",1400000US32003001709,225000,1121,3.3
32,003,001710,"Census Tract 17.10, Clark County, Nevada",1400000US32003001710,196600,946,5.3
32,003,001711,"Census Tract 17.11, Clark County, Nevada",1400000US32003001711,133900,1083,3.4
32,003,001712,"Census Tract 17.12, Clark County, Nevada",1400000US32003001712,250200,1224,2.7
32,003,001713,"Census Tract 17.13, Clark County, Nevada",1400000US32003001713,241500,699,6.1
32,003,001714,"Census Tract 17.14, Clark County, Nevada",1400000US32003001714,225100,1474,5.0
32,003,001715,"Census Tract 17.15, Clark County, Nevada",1400000US32003001715,205700,1175,5.7
32,003,001716,"Census Tract 17.16, Clark County, Nevada",1400000US32003001716,211700,1158,7.5
32,003,001717,"Census Tract 17.17, Clark County, Nevada",1400000US32003001717,334800,1125,2.9
32,003,001718,"Census Tract 17.18, Clark County, Nevada",1400000US32003001718,169900,943,7.6
32,003,001801,"Census Tract 18.01, Clark County, Nevada",1400000US32003001801,118100,958,4.9
32,003,001803,"Census Tract 18.03, Clark County, Nevada",1400000US32003001803,222500,975,5.9
32,003,001804,"Census Tract 18.04, Clark County, Nevada",1400000US32003001804,207700,902,3.2
32,003,001901,"Census Tract 19.01, Clark County, Nevada",1400000US32003001901,202300,904,4.9
32,003,001902,"Census Tract 19.02, Clark County, Nevada",1400000US32003001902,173100,1029,4.6
32,003,002000,"Census Tract 20, Clark County, Nevada",1400000US32003002000,296400,947,6.1
32,003,002201,"Census Tract 22.01, Clark County, Nevada",1400000US32003002201,115800,793,3.4
32,003,002203,"Census Tract 22.03, Clark County, Nevada",1400000US32003002203,209100,1047,7.1
32,003,002204,"Census Tract 22.04, Clark County, Nevada",1400000US32003002204,145100,935,4.4
32,003,002206,"Census Tract 22.06, Clark County, Nevada",1400000US32003002206,107300,876,3.8
32,003,002207,"Census Tract 22.07, Clark County, Nevada",1400000US32003002207,-666666666,822,3.7
32,003,002302,"Census Tract 23.02, Clark County, Nevada",1400000US32003002302,313200,1542,3.9
32,003,002303,"Census Tract 23.03, Clark County, Nevada",1400000US32003002303,696400,2468,1.0
32,003,002403,"Census Tract 24.03, Clark County, Nevada",1400000US32003002403,115600,822,4.9
32,003,002404,"Census Tract 24.04, Clark County, Nevada",1400000US32003002404,-666666666,873,6.1
32,003,002405,"Census Tract 24.05, Clark County, Nevada",1400000US32003002405,90400,780,4.5
32,003,002406,"Census Tract 24.06, Clark County, Nevada",1400000US32003002406,102900,947,6.5
32,003,002501,"Census Tract 25.01, Clark County, Nevada",1400000US32003002501,258200,960,3.6
32,003,002504,"Census Tract 25.04, Clark County, Nevada",1400000US32003002504,253900,916,7.7
32,003,002505,"Census Tract 25.05, Clark County, Nevada",1400000US32003002505,158300,860,2.8
32,003,002506,"Census Tract 25.06, Clark County, Nevada",1400000US32003002506,80600,843,9.6
32,003,002603,"Census Tract 26.03, Clark County, Nevada",1400000US32003002603,-666666666,891,5.5
32,003,002604,"Census Tract 26.04, Clark County, Nevada",1400000US32003002604,158900,938,3.4
32,003,002605,"Census Tract 26.05, Clark County, Nevada",1400000US32003002605,-666666666,852,2.0
32,003,002706,"Census Tract 27.06, Clark County, Nevada",1400000US32003002706,158600,868,6.5
32,003,002707,"Census Tract 27.07, Clark County, Nevada",1400000US32003002707,241300,1139,5.2
32,003,002708,"Census Tract 27.08, Clark County, Nevada",1400000US32003002708,146500,853,11.0
32,003,002808,"Census Tract 28.08, Clark County, Nevada",1400000US32003002808,435300,1074,5.1
32,003,002810,"Census Tract 28.10, Clark County, Nevada",1400000US32003002810,-666666666,1186,5.2
32,003,002811,"Census Tract 28.11, Clark County, Nevada",1400000US32003002811,353100,1633,3.2
32,003,002814,"Census Tract 28.14, Clark County, Nevada",1400000US32003002814,364900,1226,3.6
32,003,002821,"Census Tract 28.21, Clark County, Nevada",1400000US32003002821,335200,1133,1.1
32,003,002822,"Census Tract 28.22, Clark County, Nevada",1400000US32003002822,190600,1202,2.7
32,003,002823,"Census Tract 28.23, Clark County, Nevada",1400000US32003002823,123600,1096,3.5
32,003,002824,"Census Tract 28.24, Clark County, Nevada",1400000US32003002824,370700,-666666666,5.8
32,003,002825,"Census Tract 28.25, Clark County, Nevada",1400000US32003002825,245600,1379,4.4
32,003,002826,"Census Tract 28.26, Clark County, Nevada",1400000US32003002826,286100,1449,3.9
32,003,002827,"Census Tract 28.27, Clark County, Nevada",1400000US32003002827,232700,995,2.3
32,003,002828,"Census Tract 28.28, Clark County, Nevada",1400000US32003002828,401400,1029,2.8
32,003,002829,"Census Tract 28.29, Clark County, Nevada",1400000US32003002829,284800,1602,1.4
32,003,002830,"Census Tract 28.30, Clark County, Nevada",1400000US32003002830,286600,1425,8.1
32,003,002831,"Census Tract 28.31, Clark County, Nevada",1400000US32003002831,173700,1106,2.6
32,003,002833,"Census Tract 28.33, Clark County, Nevada",1400000US32003002833,296000,1723,2.7
32,003,002834,"Census Tract 28.34, Clark County, Nevada",1400000US32003002834,286100,1379,3.7
32,003,002835,"Census Tract 28.35, Clark County, Nevada",1400000US32003002835,276800,1226,3.6
32,003,002836,"Census Tract 28.36, Clark County, Nevada",1400000US32003002836,235200,1577,5.5
32,003,002837,"Census Tract 28.37, Clark County, Nevada",1400000US32003002837,342600,1754,6.7
32,003,002838,"Census Tract 28.38, Clark County, Nevada",1400000US32003002838,350400,1402,5.3
32,003,002841,"Census Tract 28.41, Clark County, Nevada",1400000US32003002841,506700,1555,1.3
32,003,002842,"Census Tract 28.42, Clark County, Nevada",1400000US32003002842,273100,1638,7.3
32,003,002844,"Census Tract 28.44, Clark County, Nevada",1400000US32003002844,219800,1316,6.7
32,003,002845,"Census Tract 28.45, Clark County, Nevada",1400000US32003002845,259900,1296,6.2
32,003,002846,"Census Tract 28.46, Clark County, Nevada",1400000US32003002846,297500,1320,4.8
32,003,002847,"Census Tract 28.47, Clark County, Nevada",1400000US32003002847,253300,1139,8.6
32,003,002848,"Census Tract 28.48, Clark County, Nevada",1400000US32003002848,254500,1366,3.0
32,003,002849,"Census Tract 28.49, Clark County, Nevada",1400000US32003002849,230100,1329,3.8
32,003,002850,"Census Tract 28.50, Clark County, Nevada",1400000US32003002850,264800,1465,4.7
32,003,002851,"Census Tract 28.51, Clark County, Nevada",1400000US32003002851,332600,1459,5.8
32,003,002852,"Census Tract 28.52, Clark County, Nevada",1400000US32003002852,429200,-666666666,9.2
32,003,002853,"Census Tract 28.53, Clark County, Nevada",1400000US32003002853,276300,1407,4.6
32,003,002901,"Census Tract 29.01, Clark County, Nevada",1400000US32003002901,331500,1779,3.5
32,003,002902,"Census Tract 29.02, Clark County, Nevada",1400000US32003002902,396800,1469,4.2
32,003,002905,"Census Tract 29.05, Clark County, Nevada",1400000US32003002905,260700,1120,10.9
32,003,002915,"Census Tract 29.15, Clark County, Nevada",1400000US32003002915,409900,1213,7.0
32,003,002916,"Census Tract 29.16, Clark County, Nevada",1400000US32003002916,693100,1156,0.7
32,003,002919,"Census Tract 29.19, Clark County, Nevada",1400000US32003002919,223800,1187,3.9
32,003,002935,"Census Tract 29.35, Clark County, Nevada",1400000US32003002935,287100,994,4.2
32,003,002936,"Census Tract 29.36, Clark County, Nevada",1400000US32003002936,224300,1131,4.4
32,003,002937,"Census Tract 29.37, Clark County, Nevada",1400000US32003002937,231400,1113,9.7
32,003,002938,"Census Tract 29.38, Clark County, Nevada",1400000US32003002938,364500,1411,2.1
32,003,002939,"Census Tract 29.39, Clark County, Nevada",1400000US32003002939,628300,-666666666,3.7
32,003,002940,"Census Tract 29.40, Clark County, Nevada",1400000US32003002940,263900,1439,11.2
32,003,002941,"Census Tract 29.41, Clark County, Nevada",1400000US32003002941,229100,1209,5.3
32,003,002942,"Census Tract 29.42, Clark County, Nevada",1400000US32003002942,209500,1147,5.4
32,003,002944,"Census Tract 29.44, Clark County, Nevada",1400000US32003002944,336100,1596,1.9
32,003,002946,"Census Tract 29.46, Clark County, Nevada",1400000US32003002946,295900,1199,1.8
32,003,002947,"Census Tract 29.47, Clark County, Nevada",1400000US32003002947,429200,2308,2.7
32,003,002948,"Census Tract 29.48, Clark County, Nevada",1400000US32003002948,186900,1287,7.1
32,003,002949,"Census Tract 29.49, Clark County, Nevada",1400000US32003002949,253900,1265,4.5
32,003,002950,"Census Tract 29.50, Clark County, Nevada",1400000US32003002950,223400,1197,3.5
32,003,002952,"Census Tract 29.52, Clark County, Nevada",1400000US32003002952,141300,1393,0.7
32,003,002953,"Census Tract 29.53, Clark County, Nevada",1400000US32003002953,263700,1586,3.7
32,003,002954,"Census Tract 29.54, Clark County, Nevada",1400000US32003002954,-666666666,826,8.0
32,003,002956,"Census Tract 29.56, Clark County, Nevada",1400000US32003002956,429400,1144,3.2
32,003,002957,"Census Tract 29.57, Clark County, Nevada",1400000US32003002957,482300,1686,3.9
32,003,002958,"Census Tract 29.58, Clark County, Nevada",1400000US32003002958,216100,1146,3.8
32,003,002961,"Census Tract 29.61, Clark County, Nevada",1400000US32003002961,490100,1383,3.8
32,003,002962,"Census Tract 29.62, Clark County, Nevada",1400000US32003002962,538300,1050,2.8
32,003,002964,"Census Tract 29.64, Clark County, Nevada",1400000US32003002964,162500,1068,2.6
32,003,002965,"Census Tract 29.65, Clark County, Nevada",1400000US32003002965,64100,986,2.3
32,003,002966,"Census Tract 29.66, Clark County, Nevada",1400000US32003002966,119700,948,6.0
32,003,002967,"Census Tract 29.67, Clark County, Nevada",1400000US32003002967,169100,1074,6.1
32,003,002968,"Census Tract 29.68, Clark County, Nevada",1400000US32003002968,247000,1387,4.3
32,003,002969,"Census Tract 29.69, Clark County, Nevada",1400000US32003002969,196300,1261,4.6
32,003,002970,"Census Tract 29.70, Clark County, Nevada",1400000US32003002970,122700,1115,7.1
32,003,002974,"Census Tract 29.74, Clark County, Nevada",1400000US32003002974,296800,1318,1.2
32,003,002975,"Census Tract 29.75, Clark County, Nevada",1400000US32003002975,335000,1346,3.5
32,003,002976,"Census Tract 29.76, Clark County, Nevada",1400000US32003002976,304100,1282,5.8
32,003,002977,"Census Tract 29.77, Clark County, Nevada",1400000US32003002977,420900,1775,6.2
32,003,002978,"Census Tract 29.78, Clark County, Nevada",1400000US32003002978,440400,1513,4.1
32,003,002979,"Census Tract 29.79, Clark County, Nevada",1400000US32003002979,436300,1590,1.9
32,003,002980,"Census Tract 29.80, Clark County, Nevada",1400000US32003002980,252900,1493,2.7
32,003,002981,"Census Tract 29.81, Clark County, Nevada",1400000US32003002981,246300,1474,5.9
32,003,002982,"Census Tract 29.82, Clark County, Nevada",1400000US32003002982,327400,1533,2.1
32,003,002983,"Census Tract 29.83, Clark County, Nevada",1400000US32003002983,290000,1616,1.4
32,003,002985,"Census Tract 29.85, Clark County, Nevada",1400000US32003002985,313300,1716,6.6
32,003,002995,"Census Tract 29.95, Clark County, Nevada",1400000US32003002995,71400,889,2.2
32,003,002996,"Census Tract 29.96, Clark County, Nevada",1400000US32003002996,110300,961,2.3
32,003,002997,"Census Tract 29.97, Clark County, Nevada",1400000US32003002997,220300,1183,6.2
32,003,002998,"Census Tract 29.98, Clark County, Nevada",1400000US32003002998,395200,1422,7.8
32,003,003001,"Census Tract 30.01, Clark County, Nevada",1400000US32003003001,218600,1219,2.0
32,003,003003,"Census Tract 30.03, Clark County, Nevada",1400000US32003003003,173600,1372,1.4
32,003,003004,"Census Tract 30.04, Clark County, Nevada",1400000US32003003004,165400,953,5.2
32,003,003005,"Census Tract 30.05, Clark County, Nevada",1400000US32003003005,250900,1496,4.4
32,003,003006,"Census Tract 30.06, Clark County, Nevada",1400000US32003003006,222400,1357,2.2
32,003,003102,"Census Tract 31.02, Clark County, Nevada",1400000US32003003102,160600,1038,1.9
32,003,003103,"Census Tract 31.03, Clark County, Nevada",1400000US32003003103,215900,1329,1.2
32,003,003104,"Census Tract 31.04, Clark County, Nevada",1400000US32003003104,198100,1184,4.3
32,003,003204,"Census Tract 32.04, Clark County, Nevada",1400000US32003003204,323700,1372,6.3
32,003,003208,"Census Tract 32.08, Clark County, Nevada",1400000US32003003208,477600,2964,5.0
32,003,003210,"Census Tract 32.10, Clark County, Nevada",1400000US32003003210,333400,1619,0.9
32,003,003211,"Census Tract 32.11, Clark County, Nevada",1400000US32003003211,297300,1605,0.4
32,003,003213,"Census Tract 32.13, Clark County, Nevada",1400000US32003003213,308900,1639,4.5
32,003,003214,"Census Tract 32.14, Clark County, Nevada",1400000US32003003214,282800,1665,4.5
32,003,003215,"Census Tract 32.15, Clark County, Nevada",1400000US32003003215,358400,1277,3.2
32,003,003218,"Census Tract 32.18, Clark County, Nevada",1400000US32003003218,372000,1728,2.4
32,003,003219,"Census Tract 32.19, Clark County, Nevada",1400000US32003003219,304500,1413,4.6
32,003,003220,"Census Tract 32.20, Clark County, Nevada",1400000US32003003220,179800,1218,1.2
32,003,003222,"Census Tract 32.22, Clark County, Nevada",1400000US32003003222,316700,1555,4.0
32,003,003223,"Census Tract 32.23, Clark County, Nevada",1400000US32003003223,829300,1450,0.8
32,003,003226,"Census Tract 32.26, Clark County, Nevada",1400000US32003003226,814600,1836,2.2
32,003,003227,"Census Tract 32.27, Clark County, Nevada",1400000US32003003227,373700,1607,2.8
32,003,003228,"Census Tract 32.28, Clark County, Nevada",1400000US32003003228,224800,1294,5.2
32,003,003229,"Census Tract 32.29, Clark County, Nevada",1400000US32003003229,365900,1292,3.7
32,003,003233,"Census Tract 32.33, Clark County, Nevada",1400000US32003003233,383400,1810,4.4
32,003,003234,"Census Tract 32.34, Clark County, Nevada",1400000US32003003234,254500,1335,9.0
32,003,003235,"Census Tract 32.35, Clark County, Nevada",1400000US32003003235,296300,1424,0.0
32,003,003236,"Census Tract 32.36, Clark County, Nevada",1400000US32003003236,279500,1428,1.7
32,003,003237,"Census Tract 32.37, Clark County, Nevada",1400000US32003003237,293300,1335,4.0
32,003,003239,"Census Tract 32.39, Clark County, Nevada",1400000US32003003239,315400,1401,6.2
32,003,003240,"Census Tract 32.40, Clark County, Nevada",1400000US32003003240,308000,1461,5.4
32,003,003241,"Census Tract 32.41, Clark County, Nevada",1400000US32003003241,248900,1493,5.2
32,003,003242,"Census Tract 32.42, Clark County, Nevada",1400000US32003003242,644300,2523,0.0
32,003,003243,"Census Tract 32.43, Clark County, Nevada",1400000US32003003243,360000,1689,2.7
32,003,003244,"Census Tract 32.44, Clark County, Nevada",1400000US32003003244,256100,1456,1.0
32,003,003245,"Census Tract 32.45, Clark County, Nevada",1400000US32003003245,305900,1519,6.7
32,003,003246,"Census Tract 32.46, Clark County, Nevada",1400000US32003003246,269300,1372,2.9
32,003,003247,"Census Tract 32.47, Clark County, Nevada",1400000US32003003247,324900,1695,4.5
32,003,003248,"Census Tract 32.48, Clark County, Nevada",1400000US32003003248,371800,1110,4.9
32,003,003249,"Census Tract 32.49, Clark County, Nevada",1400000US32003003249,380800,1743,2.5
32,003,003250,"Census Tract 32.50, Clark County, Nevada",1400000US32003003250,348900,1448,4.1
32,003,003251,"Census Tract 32.51, Clark County, Nevada",1400000US32003003251,422900,1858,3.5
32,003,003252,"Census Tract 32.52, Clark County, Nevada",1400000US32003003252,332300,1665,4.3
32,003,003253,"Census Tract 32.53, Clark County, Nevada",1400000US32003003253,243800,1393,6.5
32,003,003254,"Census Tract 32.54, Clark County, Nevada",1400000US32003003254,220500,1184,2.0
32,003,003260,"Census Tract 32.60, Clark County, Nevada",1400000US32003003260,187700,1290,7.5
32,003,003261,"Census Tract 32.61, Clark County, Nevada",1400000US32003003261,291300,1021,4.2
32,003,003262,"Census Tract 32.62, Clark County, Nevada",1400000US32003003262,327400,1611,2.4
32,003,003263,"Census Tract 32.63, Clark County, Nevada",1400000US32003003263,353600,1338,6.1
32,003,003264,"Census Tract 32.64, Clark County, Nevada",1400000US32003003264,312000,1795,1.3
32,003,003265,"Census Tract 32.65, Clark County, Nevada",1400000US32003003265,335100,1917,3.0
32,003,003266,"Census Tract 32.66, Clark County, Nevada",1400000US32003003266,326700,1307,2.2
32,003,003267,"Census Tract 32.67, Clark County, Nevada",1400000US32003003267,629900,1833,1.8
32,003,003268,"Census Tract 32.68, Clark County, Nevada",1400000US32003003268,590400,1926,3.7
32,003,003269,"Census Tract 32.69, Clark County, Nevada",1400000US32003003269,274400,1166,5.5
32,003,003270,"Census Tract 32.70, Clark County, Nevada",1400000US32003003270,258800,1310,5.3
32,003,003303,"Census Tract 33.03, Clark County, Nevada",1400000US32003003303,264600,1271,1.8
32,003,003305,"Census Tract 33.05, Clark County, Nevada",1400000US32003003305,278500,1287,4.7
32,003,003306,"Census Tract 33.06, Clark County, Nevada",1400000US32003003306,283300,1596,2.0
32,003,003307,"Census Tract 33.07, Clark County, Nevada",1400000US32003003307,269000,1618,3.8
32,003,003308,"Census Tract 33.08, Clark County, Nevada",1400000US32003003308,433700,2593,2.6
32,003,003309,"Census Tract 33.09, Clark County, Nevada",1400000US32003003309,384700,684,4.1
32,003,003311,"Census Tract 33.11, Clark County, Nevada",1400000US32003003311,276500,1799,2.5
32,003,003312,"Census Tract 33.12, Clark County, Nevada",1400000US32003003312,472100,1738,1.3
32,003,003313,"Census Tract 33.13, Clark County, Nevada",1400000US32003003313,277400,1546,3.5
32,003,003314,"Census Tract 33.14, Clark County, Nevada",1400000US32003003314,414600,1695,2.1
32,003,003315,"Census Tract 33.15, Clark County, Nevada",1400000US32003003315,297000,1431,2.9
32,003,003316,"Census Tract 33.16, Clark County, Nevada",1400000US32003003316,364800,1868,3.0
32,003,003317,"Census Tract 33.17, Clark County, Nevada",1400000US32003003317,241000,1434,8.5
32,003,003318,"Census Tract 33.18, Clark County, Nevada",1400000US32003003318,280600,1430,3.5
32,003,003319,"Census Tract 33.19, Clark County, Nevada",1400000US32003003319,301200,1657,4.1
32,003,003320,"Census Tract 33.20, Clark County, Nevada",1400000US32003003320,300800,1434,7.0
32,003,003321,"Census Tract 33.21, Clark County, Nevada",1400000US32003003321,543700,1720,1.7
32,003,003322,"Census Tract 33.22, Clark County, Nevada",1400000US32003003322,585100,2657,1.2
32,003,003323,"Census Tract 33.23, Clark County, Nevada",1400000US32003003323,347200,1724,2.5
32,003,003408,"Census Tract 34.08, Clark County, Nevada",1400000US32003003408,317700,1297,4.7
32,003,003409,"Census Tract 34.09, Clark County, Nevada",1400000US32003003409,170700,1147,8.0
32,003,003410,"Census Tract 34.10, Clark County, Nevada",1400000US32003003410,261600,1605,3.0
32,003,003411,"Census Tract 34.11, Clark County, Nevada",1400000US32003003411,282000,1186,2.8
32,003,003412,"Census Tract 34.12, Clark County, Nevada",1400000US32003003412,218600,1202,5.6
32,003,003413,"Census Tract 34.13, Clark County, Nevada",1400000US32003003413,250800,964,4.4
32,003,003414,"Census Tract 34.14, Clark County, Nevada",1400000US32003003414,348800,1750,3.7
32,003,003415,"Census Tract 34.15, Clark County, Nevada",1400000US32003003415,227000,1144,3.9
32,003,003416,"Census Tract 34.16, Clark County, Nevada",1400000US32003003416,241900,1377,3.6
32,003,003418,"Census Tract 34.18, Clark County, Nevada",1400000US32003003418,271800,1174,3.3
32,003,003419,"Census Tract 34.19, Clark County, Nevada",1400000US32003003419,151200,1110,3.7
32,003,003420,"Census Tract 34.20, Clark County, Nevada",1400000US32003003420,207200,992,2.9
32,003,003421,"Census Tract 34.21, Clark County, Nevada",1400000US32003003421,219800,1197,8.2
32,003,003422,"Census Tract 34.22, Clark County, Nevada",1400000US32003003422,193800,1091,6.2
32,003,003423,"Census Tract 34.23, Clark County, Nevada",1400000US32003003423,192700,999,11.2
32,003,003426,"Census Tract 34.26, Clark County, Nevada",1400000US32003003426,251100,1001,7.0
32,003,003427,"Census Tract 34.27, Clark County, Nevada",1400000US32003003427,217900,1024,4.5
32,003,003428,"Census Tract 34.28, Clark County, Nevada",1400000US32003003428,134700,1128,9.8
32,003,003429,"Census Tract 34.29, Clark County, Nevada",1400000US32003003429,233600,861,6.2
32,003,003431,"Census Tract 34.31, Clark County, Nevada",1400000US32003003431,-666666666,1008,5.6
32,003,003500,"Census Tract 35, Clark County, Nevada",1400000US32003003500,135400,991,5.3
32,003,003609,"Census Tract 36.09, Clark County, Nevada",1400000US32003003609,252000,1377,2.0
32,003,003610,"Census Tract 36.10, Clark County, Nevada",1400000US32003003610,239800,1470,6.6
32,003,003613,"Census Tract 36.13, Clark County, Nevada",1400000US32003003613,235300,1296,3.5
32,003,003615,"Census Tract 36.15, Clark County, Nevada",1400000US32003003615,259300,1131,1.5
32,003,003616,"Census Tract 36.16, Clark County, Nevada",1400000US32003003616,182900,988,12.0
32,003,003617,"Census Tract 36.17, Clark County, Nevada",1400000US32003003617,188200,1152,5.3
32,003,003619,"Census Tract 36.19, Clark County, Nevada",1400000US32003003619,384500,2406,8.5
32,003,003620,"Census Tract 36.20, Clark County, Nevada",1400000US32003003620,354100,1808,1.2
32,003,003621,"Census Tract 36.21, Clark County, Nevada",1400000US32003003621,278200,1239,1.4
32,003,003626,"Census Tract 36.26, Clark County, Nevada",1400000US32003003626,274300,1758,5.9
32,003,003627,"Census Tract 36.27, Clark County, Nevada",1400000US32003003627,256600,1411,4.1
32,003,003630,"Census Tract 36.30, Clark County, Nevada",1400000US32003003630,256700,1382,5.6
32,003,003631,"Census Tract 36.31, Clark County, Nevada",1400000US32003003631,278800,1455,7.2
32,003,003632,"Census Tract 36.32, Clark County, Nevada",1400000US32003003632,268100,1353,2.8
32,003,003633,"Census Tract 36.33, Clark County, Nevada",1400000US32003003633,243900,1341,5.1
32,003,003634,"Census Tract 36.34, Clark County, Nevada",1400000US32003003634,256200,1399,5.1
32,003,003635,"Census Tract 36.35, Clark County, Nevada",1400000US32003003635,246500,1616,4.7
32,003,003636,"Census Tract 36.36, Clark County, Nevada",1400000US32003003636,333400,1897,5.8
32,003,003637,"Census Tract 36.37, Clark County, Nevada",1400000US32003003637,255200,1359,1.7
32,003,003638,"Census Tract 36.38, Clark County, Nevada",1400000US32003003638,244000,1476,4.9
32,003,003639,"Census Tract 36.39, Clark County, Nevada",1400000US32003003639,238000,1464,5.5
32,003,003640,"Census Tract 36.40, Clark County, Nevada",1400000US32003003640,266600,1402,3.3
32,003,003641,"Census Tract 36.41, Clark County, Nevada",1400000US32003003641,265100,1347,7.2
32,003,003642,"Census Tract 36.42, Clark County, Nevada",1400000US32003003642,244100,1633,3.2
32,003,003643,"Census Tract 36.43, Clark County, Nevada",1400000US32003003643,221800,1210,10.4
