state,county,tract,NAME,GEO_ID,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03001_002E,B03001_003E,B17006_001E,B17006_002E
32,003,005358,"Census Tract 53.58, Clark County, Nevada",1400000US32003005358,2257,7,0,80,7,0,45,2396,557,1159,25
32,003,005504,"Census Tract 55.04, Clark County, Nevada",1400000US32003005504,2936,35,0,44,23,0,71,3109,342,842,115
32,003,000514,"Census Tract 5.14, Clark County, Nevada",1400000US32003000514,1213,502,0,89,5,0,236,2045,4618,2007,742
32,003,000510,"Census Tract 5.10, Clark County, Nevada",1400000US32003000510,422,363,0,26,0,0,4,815,3658,1313,335
32,003,005357,"Census Tract 53.57, Clark County, Nevada",1400000US32003005357,4347,474,0,754,0,0,129,5704,800,1745,114
32,003,005359,"Census Tract 53.59, Clark County, Nevada",1400000US32003005359,5903,628,11,428,0,0,237,7207,992,2325,184
32,003,005360,"Census Tract 53.60, Clark County, Nevada",1400000US32003005360,3593,111,19,136,0,15,130,4004,735,1025,263
32,003,005434,"Census Tract 54.34, Clark County, Nevada",1400000US32003005434,3744,72,45,190,1,0,113,4165,758,1129,15
32,003,005435,"Census Tract 54.35, Clark County, Nevada",1400000US32003005435,2799,73,0,56,0,0,80,3008,394,648,47
32,003,005436,"Census Tract 54.36, Clark County, Nevada",1400000US32003005436,4734,1071,0,427,0,0,427,6659,1648,1778,115
32,003,005437,"Census Tract 54.37, Clark County, Nevada",1400000US32003005437,2255,148,0,91,12,0,34,2540,70,372,75
32,003,005438,"Census Tract 54.38, Clark County, Nevada",1400000US32003005438,1550,124,93,43,0,0,20,1830,325,359,79
32,003,005439,"Census Tract 54.39, Clark County, Nevada",1400000US32003005439,1885,191,0,128,22,0,143,2369,1235,956,209
32,003,005614,"Census Tract 56.14, Clark County, Nevada",1400000US32003005614,1011,9,0,9,0,0,54,1083,1345,811,431
32,003,005615,"Census Tract 56.15, Clark County, Nevada",1400000US32003005615,1309,0,87,11,0,0,0,1407,399,340,120
32,003,002847,"Census Tract 28.47, Clark County, Nevada",1400000US32003002847,1437,515,40,345,0,0,168,2505,1221,957,233
32,003,002848,"Census Tract 28.48, Clark County, Nevada",1400000US32003002848,1881,296,24,213,14,0,45,2473,938,557,43
32,003,002964,"Census Tract 29.64, Clark County, Nevada",1400000US32003002964,1437,875,0,804,21,0,41,3178,1551,1054,315
32,003,002965,"Census Tract 29.65, Clark County, Nevada",1400000US32003002965,1980,245,23,128,0,2,0,2378,1813,467,211
32,003,002966,"Census Tract 29.66, Clark County, Nevada",1400000US32003002966,1198,1358,22,584,342,35,122,3661,1051,881,499
32,003,002970,"Census Tract 29.70, Clark County, Nevada",1400000US32003002970,1085,555,0,976,66,0,110,2792,1055,775,228
32,003,002967,"Census Tract 29.67, Clark County, Nevada",1400000US32003002967,1319,934,0,337,6,26,191,2813,756,509,175
32,003,002968,"Census Tract 29.68, Clark County, Nevada",1400000US32003002968,1342,343,4,600,41,0,67,2397,411,530,30
32,003,002969,"Census Tract 29.69, Clark County, Nevada",1400000US32003002969,507,308,0,193,11,0,49,1068,398,254,35
32,003,002974,"Census Tract 29.74, Clark County, Nevada",1400000US32003002974,2434,613,0,958,62,0,427,4494,910,914,343
32,003,002975,"Census Tract 29.75, Clark County, Nevada",1400000US32003002975,2035,839,0,1359,132,0,339,4704,1415,1273,206
32,003,002976,"Census Tract 29.76, Clark County, Nevada",1400000US32003002976,2267,208,0,1172,0,0,292,3939,490,1027,190
32,003,002977,"Census Tract 29.77, Clark County, Nevada",1400000US32003002977,1401,152,0,752,0,0,199,2504,665,812,26
32,003,002978,"Census Tract 29.78, Clark County, Nevada",1400000US32003002978,1542,340,0,581,9,0,200,2672,708,670,113
32,003,002979,"Census Tract 29.79, Clark County, Nevada",1400000US32003002979,1161,168,0,439,0,0,48,1816,539,365,96
32,003,002983,"Census Tract 29.83, Clark County, Nevada",1400000US32003002983,939,576,0,877,0,0,169,2561,519,841,35
32,003,002985,"Census Tract 29.85, Clark County, Nevada",1400000US32003002985,1518,536,176,1172,0,0,199,3601,884,1072,44
32,003,002995,"Census Tract 29.95, Clark County, Nevada",1400000US32003002995,544,216,45,463,0,48,51,1367,1316,550,191
32,003,002980,"Census Tract 29.80, Clark County, Nevada",1400000US32003002980,2096,647,0,2598,486,10,253,6090,701,1818,42
32,003,002981,"Census Tract 29.81, Clark County, Nevada",1400000US32003002981,1576,427,13,1047,42,0,413,3518,1332,1248,145
32,003,002982,"Census Tract 29.82, Clark County, Nevada",1400000US32003002982,2018,554,63,2412,47,0,273,5367,1697,1611,158
32,003,000302,"Census Tract 3.02, Clark County, Nevada",1400000US32003000302,195,2832,16,61,128,16,73,3321,1499,1578,1074
32,003,000513,"Census Tract 5.13, Clark County, Nevada",1400000US32003000513,843,270,0,62,0,0,25,1200,2824,1342,913
32,003,000700,"Census Tract 7, Clark County, Nevada",1400000US32003000700,1568,1374,58,79,21,0,201,3301,1029,106,36
32,003,001100,"Census Tract 11, Clark County, Nevada",1400000US32003001100,347,317,24,323,0,0,88,1099,1118,457,250
32,003,001608,"Census Tract 16.08, Clark County, Nevada",1400000US32003001608,637,53,0,62,26,0,0,778,841,297,134
32,003,005106,"Census Tract 51.06, Clark County, Nevada",1400000US32003005106,1723,363,0,213,28,109,110,2546,656,753,50
32,003,004918,"Census Tract 49.18, Clark County, Nevada",1400000US32003004918,1272,518,32,288,105,0,168,2383,1739,984,156
32,003,004923,"Census Tract 49.23, Clark County, Nevada",1400000US32003004923,1011,682,4,696,83,0,41,2517,1636,1138,275
32,003,005108,"Census Tract 51.08, Clark County, Nevada",1400000US32003005108,2394,390,0,229,0,0,143,3156,709,751,53
32,003,005109,"Census Tract 51.09, Clark County, Nevada",1400000US32003005109,4888,410,0,719,0,0,67,6084,1114,1343,138
32,003,005319,"Census Tract 53.19, Clark County, Nevada",1400000US32003005319,1476,137,0,255,0,0,62,1930,699,553,116
32,003,005613,"Census Tract 56.13, Clark County, Nevada",1400000US32003005613,4191,182,59,13,0,0,13,4458,356,1748,65
32,003,005705,"Census Tract 57.05, Clark County, Nevada",1400000US32003005705,2147,86,13,69,30,7,94,2446,173,167,45
32,003,005902,"Census Tract 59.02, Clark County, Nevada",1400000US32003005902,1025,0,174,8,4,1,9,1221,355,473,44
32,003,006203,"Census Tract 62.03, Clark County, Nevada",1400000US32003006203,1165,175,25,84,0,13,154,1616,1516,912,277
32,003,006204,"Census Tract 62.04, Clark County, Nevada",1400000US32003006204,1523,302,60,450,21,0,103,2459,2241,1279,347
32,003,005818,"Census Tract 58.18, Clark County, Nevada",1400000US32003005818,1978,1112,42,53,39,8,217,3449,1068,274,54
32,003,004907,"Census Tract 49.07, Clark County, Nevada",1400000US32003004907,1488,311,29,415,57,0,135,2435,1157,861,110
32,003,004911,"Census Tract 49.11, Clark County, Nevada",1400000US32003004911,955,371,0,468,0,0,89,1883,1859,928,319
32,003,001003,"Census Tract 10.03, Clark County, Nevada",1400000US32003001003,1422,276,0,170,30,0,226,2124,1959,857,190
32,003,001613,"Census Tract 16.13, Clark County, Nevada",1400000US32003001613,1528,225,0,93,0,0,31,1877,2079,902,324
32,003,001714,"Census Tract 17.14, Clark County, Nevada",1400000US32003001714,1401,66,38,140,0,17,32,1694,1623,636,51
32,003,002000,"Census Tract 20, Clark County, Nevada",1400000US32003002000,2331,464,15,351,18,0,67,3246,876,399,82
32,003,002505,"Census Tract 25.05, Clark County, Nevada",1400000US32003002505,544,150,6,222,36,0,18,976,758,360,93
32,003,002826,"Census Tract 28.26, Clark County, Nevada",1400000US32003002826,1461,182,0,251,0,0,53,1947,1023,672,74
32,003,002936,"Census Tract 29.36, Clark County, Nevada",1400000US32003002936,1221,720,1,628,18,0,79,2667,687,567,106
32,003,002944,"Census Tract 29.44, Clark County, Nevada",1400000US32003002944,1648,215,0,1236,0,0,0,3099,549,617,169
32,003,002956,"Census Tract 29.56, Clark County, Nevada",1400000US32003002956,898,505,0,453,12,0,23,1891,640,285,48
32,003,003001,"Census Tract 30.01, Clark County, Nevada",1400000US32003003001,1962,106,0,142,168,6,136,2520,1478,955,55
32,003,003303,"Census Tract 33.03, Clark County, Nevada",1400000US32003003303,2558,749,0,192,132,0,192,3823,1615,1318,157
32,003,003416,"Census Tract 34.16, Clark County, Nevada",1400000US32003003416,1694,284,5,73,0,26,16,2098,1129,560,66
32,003,003418,"Census Tract 34.18, Clark County, Nevada",1400000US32003003418,1147,1164,25,534,0,12,147,3029,1454,1491,529
32,003,003421,"Census Tract 34.21, Clark County, Nevada",1400000US32003003421,1425,397,29,299,0,0,269,2419,916,822,197
32,003,003423,"Census Tract 34.23, Clark County, Nevada",1400000US32003003423,1839,1541,0,387,0,123,129,4019,2418,1535,436
32,003,003609,"Census Tract 36.09, Clark County, Nevada",1400000US32003003609,1982,1062,1,76,347,0,208,3676,1198,1058,182
32,003,003610,"Census Tract 36.10, Clark County, Nevada",1400000US32003003610,2107,890,32,189,127,0,207,3552,2315,1622,35
32,003,003612,"Census Tract 36.12, Clark County, Nevada",1400000US32003003612,2036,1861,11,503,0,0,447,4858,2549,1675,50
32,003,004707,"Census Tract 47.07, Clark County, Nevada",1400000US32003004707,361,201,0,31,0,0,5,598,2347,1025,428
32,003,004709,"Census Tract 47.09, Clark County, Nevada",1400000US32003004709,366,1090,0,197,65,0,192,1910,4414,2606,1224
32,003,004914,"Census Tract 49.14, Clark County, Nevada",1400000US32003004914,880,213,10,22,0,11,15,1151,1427,663,238
32,003,004924,"Census Tract 49.24, Clark County, Nevada",1400000US32003004924,967,502,77,114,19,0,150,1829,2081,1152,484
32,003,005006,"Census Tract 50.06, Clark County, Nevada",1400000US32003005006,2575,643,0,77,0,59,85,3439,1726,1196,173
32,003,005104,"Census Tract 51.04, Clark County, Nevada",1400000US32003005104,2304,129,30,145,275,15,95,2993,342,580,55
32,003,005321,"Census Tract 53.21, Clark County, Nevada",1400000US32003005321,2507,266,0,355,0,26,168,3322,803,793,79
32,003,002984,"Census Tract 29.84, Clark County, Nevada",1400000US32003002984,1819,394,0,1753,77,0,301,4344,1038,1100,14
32,003,002996,"Census Tract 29.96, Clark County, Nevada",1400000US32003002996,1053,278,0,803,0,17,329,2480,2606,1074,380
32,003,005607,"Census Tract 56.07, Clark County, Nevada",1400000US32003005607,2112,74,28,0,0,0,0,2214,1375,813,259
32,003,005704,"Census Tract 57.04, Clark County, Nevada",1400000US32003005704,1432,105,0,26,0,0,13,1576,401,344,149
32,003,005807,"Census Tract 58.07, Clark County, Nevada",1400000US32003005807,2492,585,0,437,44,0,205,3763,541,911,153
32,003,005813,"Census Tract 58.13, Clark County, Nevada",1400000US32003005813,1716,735,25,806,38,61,103,3484,952,993,190
32,003,006202,"Census Tract 62.02, Clark County, Nevada",1400000US32003006202,1171,603,7,60,58,0,284,2183,1714,1056,365
32,003,000204,"Census Tract 2.04, Clark County, Nevada",1400000US32003000204,537,37,13,155,5,0,32,779,324,195,30
32,003,000515,"Census Tract 5.15, Clark County, Nevada",1400000US32003000515,583,272,0,195,81,0,46,1177,3795,1453,603
32,003,000518,"Census Tract 5.18, Clark County, Nevada",1400000US32003000518,1082,736,0,127,0,0,200,2145,3408,1687,651
32,003,001609,"Census Tract 16.09, Clark County, Nevada",1400000US32003001609,1002,241,0,444,0,0,35,1722,3095,1012,627
32,003,000900,"Census Tract 9, Clark County, Nevada",1400000US32003000900,746,159,0,90,0,0,25,1020,81,7,0
32,003,001612,"Census Tract 16.12, Clark County, Nevada",1400000US32003001612,2007,1322,88,318,24,0,293,4052,2938,1613,658
32,003,002941,"Census Tract 29.41, Clark County, Nevada",1400000US32003002941,2026,317,0,383,0,0,88,2814,1868,1012,265
32,003,003214,"Census Tract 32.14, Clark County, Nevada",1400000US32003003214,1519,129,0,64,5,0,23,1740,40,0,0
32,003,004910,"Census Tract 49.10, Clark County, Nevada",1400000US32003004910,534,176,0,499,11,23,33,1276,1766,610,100
32,003,005103,"Census Tract 51.03, Clark County, Nevada",1400000US32003005103,2724,387,0,460,0,15,166,3752,1414,688,20
32,003,001300,"Census Tract 13, Clark County, Nevada",1400000US32003001300,1196,76,31,232,28,0,129,1692,3654,1401,493
32,003,002406,"Census Tract 24.06, Clark County, Nevada",1400000US32003002406,1212,462,9,327,0,0,122,2132,863,367,142
32,003,002827,"Census Tract 28.27, Clark County, Nevada",1400000US32003002827,1318,292,1,69,2,0,159,1841,744,314,40
32,003,002961,"Census Tract 29.61, Clark County, Nevada",1400000US32003002961,1357,210,2,250,0,0,121,1940,250,360,80
32,003,003220,"Census Tract 32.20, Clark County, Nevada",1400000US32003003220,2780,847,0,253,21,23,126,4050,2442,1337,441
32,003,004703,"Census Tract 47.03, Clark County, Nevada",1400000US32003004703,870,1555,11,239,57,0,111,2843,2518,1495,392
32,003,003408,"Census Tract 34.08, Clark County, Nevada",1400000US32003003408,2863,279,0,344,0,7,209,3702,1063,1079,130
32,003,005007,"Census Tract 50.07, Clark County, Nevada",1400000US32003005007,1261,218,0,471,0,0,228,2178,446,440,51
32,003,003211,"Census Tract 32.11, Clark County, Nevada",1400000US32003003211,2989,46,0,92,0,11,18,3156,142,6,0
32,003,003419,"Census Tract 34.19, Clark County, Nevada",1400000US32003003419,2339,1801,76,131,0,0,149,4496,2715,2119,516
32,003,004917,"Census Tract 49.17, Clark County, Nevada",1400000US32003004917,1083,359,0,107,36,0,11,1596,1536,865,149
32,003,005322,"Census Tract 53.22, Clark County, Nevada",1400000US32003005322,903,37,0,180,104,0,4,1228,137,317,32
32,003,000600,"Census Tract 6, Clark County, Nevada",1400000US32003000600,738,441,30,102,0,0,52,1363,1068,432,183
32,003,001718,"Census Tract 17.18, Clark County, Nevada",1400000US32003001718,777,221,0,46,59,0,10,1113,1381,594,278
32,003,002603,"Census Tract 26.03, Clark County, Nevada",1400000US32003002603,1783,387,36,445,143,0,134,2928,830,237,81
32,003,003005,"Census Tract 30.05, Clark County, Nevada",1400000US32003003005,1966,176,0,120,0,0,73,2335,1102,645,70
32,003,003500,"Census Tract 35, Clark County, Nevada",1400000US32003003500,228,1688,0,117,0,30,54,2117,933,937,468
32,003,004912,"Census Tract 49.12, Clark County, Nevada",1400000US32003004912,1212,494,17,335,0,0,262,2320,3308,1721,698
32,003,005317,"Census Tract 53.17, Clark County, Nevada",1400000US32003005317,3595,232,23,790,0,13,82,4735,621,764,0
32,003,005338,"Census Tract 53.38, Clark County, Nevada",1400000US32003005338,1632,20,0,48,0,14,9,1723,174,0,0
32,003,000401,"Census Tract 4.01, Clark County, Nevada",1400000US32003000401,702,549,116,49,2,0,59,1477,552,226,153
32,003,000106,"Census Tract 1.06, Clark County, Nevada",1400000US32003000106,2008,389,0,257,0,0,98,2752,1618,708,452
32,003,000107,"Census Tract 1.07, Clark County, Nevada",1400000US32003000107,1515,321,0,379,132,10,136,2493,1173,775,139
32,003,000109,"Census Tract 1.09, Clark County, Nevada",1400000US32003000109,1237,256,23,143,11,0,167,1837,1950,834,203
32,003,000108,"Census Tract 1.08, Clark County, Nevada",1400000US32003000108,918,142,31,20,13,0,7,1131,2791,1088,321
32,003,000402,"Census Tract 4.02, Clark County, Nevada",1400000US32003000402,474,383,6,136,17,0,36,1052,2005,801,426
32,003,000521,"Census Tract 5.21, Clark County, Nevada",1400000US32003000521,450,334,15,90,0,0,68,957,2506,1214,592
32,003,000403,"Census Tract 4.03, Clark County, Nevada",1400000US32003000403,644,581,0,124,12,0,0,1361,958,341,147
32,003,000520,"Census Tract 5.20, Clark County, Nevada",1400000US32003000520,210,43,0,28,0,6,32,319,1854,703,238
32,003,000522,"Census Tract 5.22, Clark County, Nevada",1400000US32003000522,146,214,0,193,0,0,23,576,2091,851,536
32,003,000523,"Census Tract 5.23, Clark County, Nevada",1400000US32003000523,421,531,0,66,13,0,87,1118,1177,856,637
32,003,000524,"Census Tract 5.24, Clark County, Nevada",1400000US32003000524,225,135,0,23,0,0,68,451,1330,687,372
32,003,000525,"Census Tract 5.25, Clark County, Nevada",1400000US32003000525,277,296,0,24,0,0,3,600,2018,669,142
32,003,000527,"Census Tract 5.27, Clark County, Nevada",1400000US32003000527,349,414,0,124,0,0,18,905,2954,1294,334
32,003,000526,"Census Tract 5.26, Clark County, Nevada",1400000US32003000526,396,113,27,56,79,0,0,671,2334,973,458
32,003,000528,"Census Tract 5.28, Clark County, Nevada",1400000US32003000528,223,396,26,38,0,4,44,731,2247,1127,447
32,003,001401,"Census Tract 14.01, Clark County, Nevada",1400000US32003001401,1121,80,17,154,0,0,2,1374,1511,725,508
32,003,001502,"Census Tract 15.02, Clark County, Nevada",1400000US32003001502,1603,280,37,132,50,0,27,2129,1624,403,207
32,003,001200,"Census Tract 12, Clark County, Nevada",1400000US32003001200,1557,221,27,326,0,0,94,2225,1596,922,409
32,003,001706,"Census Tract 17.06, Clark County, Nevada",1400000US32003001706,1749,133,0,470,0,0,88,2440,498,355,49
32,003,001709,"Census Tract 17.09, Clark County, Nevada",1400000US32003001709,853,109,0,30,18,0,50,1060,482,340,113
32,003,001711,"Census Tract 17.11, Clark County, Nevada",1400000US32003001711,2001,231,35,340,17,0,58,2682,1018,476,177
32,003,002708,"Census Tract 27.08, Clark County, Nevada",1400000US32003002708,481,1015,23,174,0,0,42,1735,904,898,437
32,003,002821,"Census Tract 28.21, Clark County, Nevada",1400000US32003002821,2284,463,31,422,51,0,245,3496,1274,593,116
32,003,002829,"Census Tract 28.29, Clark County, Nevada",1400000US32003002829,2260,145,22,280,11,28,210,2956,1101,837,43
32,003,002919,"Census Tract 29.19, Clark County, Nevada",1400000US32003002919,1994,200,15,648,0,0,90,2947,878,661,139
32,003,002935,"Census Tract 29.35, Clark County, Nevada",1400000US32003002935,734,148,20,258,0,0,71,1231,309,278,54
32,003,002949,"Census Tract 29.49, Clark County, Nevada",1400000US32003002949,1283,182,0,336,0,64,207,2072,1196,424,33
32,003,002950,"Census Tract 29.50, Clark County, Nevada",1400000US32003002950,1830,645,0,921,14,4,314,3728,953,961,115
32,003,002953,"Census Tract 29.53, Clark County, Nevada",1400000US32003002953,2203,326,47,676,0,21,310,3583,1049,919,136
32,003,003102,"Census Tract 31.02, Clark County, Nevada",1400000US32003003102,2082,430,22,154,0,0,131,2819,2651,1534,713
32,003,003213,"Census Tract 32.13, Clark County, Nevada",1400000US32003003213,1791,74,0,57,0,0,34,1956,85,0,0
32,003,003607,"Census Tract 36.07, Clark County, Nevada",1400000US32003003607,3114,896,55,611,34,0,308,5018,2603,2105,142
32,003,003227,"Census Tract 32.27, Clark County, Nevada",1400000US32003003227,2063,397,0,489,0,48,181,3178,299,533,47
32,003,003413,"Census Tract 34.13, Clark County, Nevada",1400000US32003003413,2379,666,17,167,39,0,132,3400,1581,1127,225
32,003,004000,"Census Tract 40, Clark County, Nevada",1400000US32003004000,378,68,13,38,0,0,14,511,2936,1090,499
32,003,004717,"Census Tract 47.17, Clark County, Nevada",1400000US32003004717,706,88,28,23,0,0,18,863,2513,983,227
32,003,005102,"Census Tract 51.02, Clark County, Nevada",1400000US32003005102,3570,243,9,200,71,26,197,4316,552,1032,131
32,003,005314,"Census Tract 53.14, Clark County, Nevada",1400000US32003005314,1920,119,0,191,75,0,78,2383,323,518,0
32,003,005315,"Census Tract 53.15, Clark County, Nevada",1400000US32003005315,3569,239,0,316,0,0,199,4323,699,946,19
32,003,005318,"Census Tract 53.18, Clark County, Nevada",1400000US32003005318,2296,75,38,286,118,0,131,2944,329,791,286
32,003,005333,"Census Tract 53.33, Clark County, Nevada",1400000US32003005333,1756,53,0,334,0,14,81,2238,230,537,17
32,003,005422,"Census Tract 54.22, Clark County, Nevada",1400000US32003005422,2569,439,18,16,0,0,83,3125,1058,1071,352
32,003,002938,"Census Tract 29.38, Clark County, Nevada",1400000US32003002938,811,167,7,286,0,0,17,1288,154,287,65
32,003,002940,"Census Tract 29.40, Clark County, Nevada",1400000US32003002940,1424,527,0,1029,61,0,189,3230,536,674,160
32,003,002952,"Census Tract 29.52, Clark County, Nevada",1400000US32003002952,1594,430,8,414,0,0,51,2497,223,473,40
32,003,000519,"Census Tract 5.19, Clark County, Nevada",1400000US32003000519,610,109,0,139,0,0,74,932,3800,1437,700
32,003,001004,"Census Tract 10.04, Clark County, Nevada",1400000US32003001004,3018,644,11,257,0,10,381,4321,2725,1313,307
32,003,001005,"Census Tract 10.05, Clark County, Nevada",1400000US32003001005,1194,59,0,69,0,0,47,1369,203,364,8
32,003,001707,"Census Tract 17.07, Clark County, Nevada",1400000US32003001707,954,106,9,93,12,14,11,1199,303,237,72
32,003,001710,"Census Tract 17.10, Clark County, Nevada",1400000US32003001710,1302,333,16,280,45,0,95,2071,1745,593,116
32,003,001713,"Census Tract 17.13, Clark County, Nevada",1400000US32003001713,1503,80,0,41,0,0,149,1773,1332,605,25
32,003,001801,"Census Tract 18.01, Clark County, Nevada",1400000US32003001801,2650,392,0,81,16,0,67,3206,3434,1134,529
32,003,002201,"Census Tract 22.01, Clark County, Nevada",1400000US32003002201,1730,414,0,308,0,51,81,2584,1621,822,430
32,003,002203,"Census Tract 22.03, Clark County, Nevada",1400000US32003002203,735,345,0,683,0,0,148,1911,3408,1797,742
32,003,002404,"Census Tract 24.04, Clark County, Nevada",1400000US32003002404,632,1393,0,93,4,0,40,2162,2567,1618,1106
32,003,002706,"Census Tract 27.06, Clark County, Nevada",1400000US32003002706,1147,291,0,146,0,0,72,1656,1726,580,333
32,003,002707,"Census Tract 27.07, Clark County, Nevada",1400000US32003002707,1266,249,29,260,12,15,62,1893,1647,789,171
32,003,002810,"Census Tract 28.10, Clark County, Nevada",1400000US32003002810,1499,487,59,492,0,0,78,2615,865,659,271
32,003,002811,"Census Tract 28.11, Clark County, Nevada",1400000US32003002811,2646,165,16,415,0,0,141,3383,570,797,51
32,003,002828,"Census Tract 28.28, Clark County, Nevada",1400000US32003002828,2203,251,25,444,0,0,111,3034,591,646,60
32,003,002835,"Census Tract 28.35, Clark County, Nevada",1400000US32003002835,1407,243,0,403,21,0,118,2192,436,422,50
32,003,002939,"Census Tract 29.39, Clark County, Nevada",1400000US32003002939,1273,72,0,194,0,0,61,1600,140,187,14
32,003,003204,"Census Tract 32.04, Clark County, Nevada",1400000US32003003204,4138,233,61,329,71,0,217,5049,574,687,0
32,003,003415,"Census Tract 34.15, Clark County, Nevada",1400000US32003003415,2541,1222,90,350,49,0,116,4368,2485,1893,1057
32,003,002957,"Census Tract 29.57, Clark County, Nevada",1400000US32003002957,1398,109,0,135,0,0,26,1668,234,214,0
32,003,003226,"Census Tract 32.26, Clark County, Nevada",1400000US32003003226,1793,42,26,342,0,0,108,2311,163,458,26
32,003,003412,"Census Tract 34.12, Clark County, Nevada",1400000US32003003412,2072,452,36,215,0,10,116,2901,1417,830,155
32,003,000105,"Census Tract 1.05, Clark County, Nevada",1400000US32003000105,1424,64,7,116,0,0,69,1680,2363,1040,261
32,003,000201,"Census Tract 2.01, Clark County, Nevada",1400000US32003000201,558,1588,0,167,0,23,145,2481,1875,1062,477
32,003,003422,"Census Tract 34.22, Clark County, Nevada",1400000US32003003422,2127,463,89,102,1,88,141,3011,2131,1143,393
32,003,004714,"Census Tract 47.14, Clark County, Nevada",1400000US32003004714,808,1171,20,207,36,22,73,2337,3100,1849,737
32,003,004921,"Census Tract 49.21, Clark County, Nevada",1400000US32003004921,1735,670,0,70,0,0,178,2653,3038,1233,511
32,003,005005,"Census Tract 50.05, Clark County, Nevada",1400000US32003005005,2477,594,11,126,5,0,184,3397,638,660,368
32,003,005101,"Census Tract 51.01, Clark County, Nevada",1400000US32003005101,4705,195,175,754,0,11,313,6153,1888,1768,154
32,003,005105,"Census Tract 51.05, Clark County, Nevada",1400000US32003005105,4694,948,0,576,0,44,295,6557,2187,2238,604
32,003,001610,"Census Tract 16.10, Clark County, Nevada",1400000US32003001610,970,38,0,142,7,0,4,1161,1952,954,262
32,003,001611,"Census Tract 16.11, Clark County, Nevada",1400000US32003001611,918,189,10,344,9,0,79,1549,2782,990,359
32,003,001716,"Census Tract 17.16, Clark County, Nevada",1400000US32003001716,584,25,0,72,11,0,18,710,1054,463,133
32,003,001902,"Census Tract 19.02, Clark County, Nevada",1400000US32003001902,1246,208,0,253,17,0,119,1843,2022,697,293
32,003,002204,"Census Tract 22.04, Clark County, Nevada",1400000US32003002204,564,273,97,109,0,41,22,1106,3078,1583,890
32,003,002501,"Census Tract 25.01, Clark County, Nevada",1400000US32003002501,1892,336,56,786,0,0,265,3335,3412,1279,352
32,003,002830,"Census Tract 28.30, Clark County, Nevada",1400000US32003002830,3265,197,0,413,443,0,297,4615,1549,1299,0
32,003,002836,"Census Tract 28.36, Clark County, Nevada",1400000US32003002836,1590,235,0,546,39,0,105,2515,1295,911,29
32,003,002905,"Census Tract 29.05, Clark County, Nevada",1400000US32003002905,2371,479,10,926,0,0,67,3853,1000,888,293
32,003,002506,"Census Tract 25.06, Clark County, Nevada",1400000US32003002506,1013,402,0,615,0,44,70,2144,1562,848,225
32,003,002814,"Census Tract 28.14, Clark County, Nevada",1400000US32003002814,2925,405,12,826,124,10,226,4528,582,774,46
32,003,002831,"Census Tract 28.31, Clark County, Nevada",1400000US32003002831,1647,274,0,617,141,0,34,2713,1134,582,180
32,003,002832,"Census Tract 28.32, Clark County, Nevada",1400000US32003002832,2998,430,0,632,138,0,278,4476,1355,985,100
32,003,002834,"Census Tract 28.34, Clark County, Nevada",1400000US32003002834,3885,394,23,540,79,0,374,5295,1501,1758,92
32,003,002937,"Census Tract 29.37, Clark County, Nevada",1400000US32003002937,1385,613,0,851,2,17,79,2947,2182,940,341
32,003,002948,"Census Tract 29.48, Clark County, Nevada",1400000US32003002948,1283,150,0,89,0,0,71,1593,1806,800,235
32,003,002958,"Census Tract 29.58, Clark County, Nevada",1400000US32003002958,2101,731,25,997,35,93,319,4301,1456,1030,332
32,003,002962,"Census Tract 29.62, Clark County, Nevada",1400000US32003002962,878,271,0,118,0,0,27,1294,253,189,62
32,003,003003,"Census Tract 30.03, Clark County, Nevada",1400000US32003003003,2662,332,0,487,104,34,228,3847,1661,1159,273
32,003,003210,"Census Tract 32.10, Clark County, Nevada",1400000US32003003210,2270,43,0,137,0,0,0,2450,111,0,0
32,003,003223,"Census Tract 32.23, Clark County, Nevada",1400000US32003003223,2189,118,9,496,0,0,0,2812,189,619,32
32,003,003306,"Census Tract 33.06, Clark County, Nevada",1400000US32003003306,2931,401,11,159,9,0,123,3634,549,557,135
32,003,003409,"Census Tract 34.09, Clark County, Nevada",1400000US32003003409,3906,598,19,307,47,0,86,4963,1469,1264,236
32,003,003410,"Census Tract 34.10, Clark County, Nevada",1400000US32003003410,3195,493,11,355,25,0,184,4263,1222,964,52
32,003,003411,"Census Tract 34.11, Clark County, Nevada",1400000US32003003411,2114,534,35,438,0,0,132,3253,603,721,201
32,003,003613,"Census Tract 36.13, Clark County, Nevada",1400000US32003003613,1965,1732,9,166,149,0,306,4327,3407,2045,352
32,003,004100,"Census Tract 41, Clark County, Nevada",1400000US32003004100,643,80,45,72,0,11,13,864,4738,1986,918
32,003,004710,"Census Tract 47.10, Clark County, Nevada",1400000US32003004710,644,817,0,123,17,0,68,1669,5651,2915,1626
32,003,004716,"Census Tract 47.16, Clark County, Nevada",1400000US32003004716,512,497,0,80,0,0,110,1199,1974,922,363
32,003,002808,"Census Tract 28.08, Clark County, Nevada",1400000US32003002808,1380,187,0,104,0,0,95,1766,243,282,8
32,003,002824,"Census Tract 28.24, Clark County, Nevada",1400000US32003002824,1230,14,9,197,0,6,18,1474,306,232,5
32,003,002942,"Census Tract 29.42, Clark County, Nevada",1400000US32003002942,2163,404,5,733,16,7,259,3587,935,710,187
